sentence,label,clean_sentence,tokens
"The Annual General Meeting approved that the yearly remuneration for the members of the Board of Directors shall remain at EUR 40.000 for the Chairman of the Board , EUR 30.000 for the Deputy Chairman of the Board and EUR 20.000 for other members of the Board .",1,annual general meeting approved yearly remuneration members board directors shall remain eur chairman board eur deputy chairman board eur members board,"['annual', 'general', 'meeting', 'yearly', 'remuneration', 'member', 'board', 'director', 'eur', 'chairman', 'board', 'eur', 'deputy', 'chairman', 'board', 'eur', 'members']"
"The board machine , which will have a wire width of 6.25 m and a design speed of 900 m-min , will produce close to 1,400 tonnes of folding boxboard per day .",1,board machine wire width m design speed m min produce close tonnes folding boxboard day,"['board', 'machine', 'wire', 'width', 'design', 'speed', 'min', 'close', 'tonne', 'boxboard', 'day']"
"The change in holdings in accordance with Chapter 2 , Section 9 of the Finnish Securities Markets Act is described below .",1,change holdings accordance chapter section finnish securities markets act described,"['change', 'holding', 'accordance', 'chapter', 'section', 'finnish', 'security', 'market']"
"The company also appointed Leif Rosen head of the Special Plate unit which includes the quarto plate units in Degerfors , Sweden , and New Castle , USA , the unit in Willich , Germany , as well as Pressplate and Prefab in Avesta and Plate Service Centre Nordic in Degerfors .",1,company appointed leif rosen head special plate unit includes quarto plate units degerfors sweden new castle usa unit willich germany pressplate prefab avesta plate service centre nordic degerfors,"['company', 'leif', 'rosen', 'special', 'plate', 'unit', 'quarto', 'plate', 'unit', 'degerfor', 'new', 'castle', 'usa', 'unit', 'willich', 'germany', 'prefab', 'avesta', 'plate', 'service', 'centre', 'nordic', 'degerfor']"
"The company designs , manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .",1,company designs manufactures markets advanced composite products industrial applications consumer goods cross country alpine nordic walking poles floorball sticks antenna radomes,"['company', 'manufacture', 'market', 'advanced', 'composite', 'product', 'industrial', 'application', 'consumer', 'good', 'cross', 'country', 'alpine', 'nordic', 'pole', 'floorball', 'stick', 'antenna', 'radome']"
"The company is owned by the State of Finland and the European Aeronautic Defense and Space Company EADS N.V. Tekla is an international software company that provides solutions for building and construction , energy distribution and municipalities .",1,company owned state finland european aeronautic defense space company eads tekla international software company provides solutions building construction energy distribution municipalities,"['company', 'state', 'finland', 'european', 'aeronautic', 'defense', 'space', 'company', 'ead', 'international', 'software', 'company', 'solution', 'construction', 'energy', 'distribution', 'municipality']"
"The company said that currently the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .",1,company said currently french distribution unit ragot located loudeac normandy distribution unit waterqueen line supplier tortue saint marcel mid france hook manufacturing unit vmc hook distribution unit vmc europe morvillars,"['company', 'currently', 'french', 'distribution', 'unit', 'ragot', 'loudeac', 'normandy', 'distribution', 'unit', 'line', 'supplier', 'tortue', 'saint', 'marcel', 'mid', 'france', 'hook', 'manufacturing', 'unit', 'vmc', 'hook', 'distribution', 'unit', 'vmc', 'europe', 'morvillar']"
"The contractor of the shopping center , China State Construction Engineering Corporation , has previously built e.g. airports , hotels and factories for large international customers in different parts of the world .",1,contractor shopping center china state construction engineering corporation previously built airports hotels factories large international customers different parts world,"['contractor', 'shopping', 'center', 'china', 'state', 'construction', 'engineering', 'corporation', 'previously', 'airport', 'hotel', 'large', 'international', 'customer', 'different', 'part', 'world']"
The corrected chapter is in its entirety below .,1,corrected chapter entirety,"['chapter', 'entirety']"
The deal was worth about EUR 1.2 mn .,1,deal worth eur mn,"['worth', 'eur', 'mn']"
The event can also be viewed as a live webcast at www.cargotec.com .,1,event viewed live webcast,"['event', 'live', 'webcast']"
The investment will be worth approximately EUR 100mn .,1,investment worth approximately eur,"['investment', 'worth', 'approximately', 'eur']"
The mill is concentrating on getting the supercalendered line running satisfactorily before restarting its older newsprint line .,1,mill concentrating getting supercalendered line running satisfactorily restarting older newsprint line,"['mill', 'supercalendered', 'line', 'satisfactorily', 'old', 'newsprint', 'line']"
The number of customers is one of the most important parameters in determining the price of electricity networks .,1,number customers important parameters determining price electricity networks,"['number', 'customer', 'important', 'parameter', 'price', 'electricity', 'network']"
The order was valued at over EUR15m .,1,order valued m,"['order', 'm']"
The order was valued at USD12 .2 m.,1,order valued,['order']
The order was worth EUR 8mn .,1,order worth eur,"['order', 'worth', 'eur']"
"The prerequisite for inclusion in the program and for receipt of any gains is that key employees acquire Aspo shares to the amount determined by the Board in advance , in the maximum .",1,prerequisite inclusion program receipt gains key employees acquire aspo shares determined board advance maximum,"['inclusion', 'program', 'receipt', 'key', 'employee', 'aspo', 'share', 'board', 'advance', 'maximum']"
"The record date for dividend distribution is March 14 , 2008 .",1,record date dividend distribution march,"['record', 'date', 'dividend', 'distribution', 'march']"
"The Samsung Mobile Applications Store was launched in January 2009 by Samsung Mobile Innovator , a program which enables mobile software developers to create applications for use across Samsung mobile devices .",1,samsung mobile applications store launched january samsung mobile innovator program enables mobile software developers create applications use samsung mobile devices,"['samsung', 'mobile', 'application', 'store', 'january', 'samsung', 'mobile', 'innovator', 'program', 'mobile', 'software', 'developer', 'application', 'samsung', 'mobile', 'device']"
The solid fuel is heated before sludge is mixed therein . '',1,solid fuel heated sludge mixed,"['solid', 'fuel', 'sludge']"
"The study evaluated the safety , tolerability and pharmacokinetics of repeated doses of intravenously administered antibody in 26 patients with active plaque psoriasis .",1,study evaluated safety tolerability pharmacokinetics repeated doses intravenously administered antibody patients active plaque psoriasis,"['study', 'safety', 'tolerability', 'pharmacokinetic', 'dose', 'intravenously', 'antibody', 'patient', 'active', 'plaque', 'psoriasis']"
"The total donation amount is EUR 1,115,000 .",1,total donation eur,"['total', 'donation', 'eur']"
"The total investment necessary will be EUR40m , the company estimated .",1,total investment necessary m company estimated,"['total', 'investment', 'necessary', 'm', 'company']"
The total project duration is three years and it is valued at some EUR11 .5 m.,1,total project duration years valued,"['total', 'project', 'duration', 'year']"
"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m .",1,total scope project square metres valued total m,"['total', 'scope', 'project', 'square', 'metre', 'total', 'm']"
"They are responsible for their own operations , customer relationships , and the development of these .",1,responsible operations customer relationships development,"['responsible', 'operation', 'customer', 'relationship', 'development']"
"This implementation is very important to the operator , since it is about to launch its Fixed-to-Mobile convergence service in Brazil see Brazil : 8 May 2006 : .",1,implementation important operator launch fixed mobile convergence service brazil brazil,"['implementation', 'important', 'operator', 'launch', 'mobile', 'convergence', 'service', 'brazil', 'brazil']"
