sentence,label,clean_sentence,tokens
Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,0,repeats sees operating profit y y reporting helsinki newsroom keywords tecnomen results,"['repeat', 'operating', 'profit', 'y', 'y', 'helsinki', 'newsroom', 'tecnoman']"
"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .",0,comparable operating profit totaled eur mn eur mn corresponding period representing net sales,"['comparable', 'operating', 'profit', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period', 'net', 'sale']"
"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .",0,finland hobby hall sales decreased international sales fell,"['finland', 'hobby', 'hall', 'sale', 'international', 'sale']"
"In the Baltic states the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",0,baltic states company reports net sales eur mn eur mn operative ebit eur mn eur mn,"['baltic', 'states', 'company', 'net', 'sale', 'eur', 'mn', 'eur', 'mn', 'operative', 'ebit', 'eur', 'mn', 'eur', 'mn']"
"Operating profits in the half were  0.8 m , down from  0.9 m as Glisten invested in the brand and the management team .",0,operating profits half m m glisten invested brand management team,"['profit', 'half', 'glisten', 'brand', 'management', 'team']"
"Sales in Finland decreased by 2.0 % , and international sales decreased by 9.3 % in terms of euros , and by 15.1 % in terms of local currencies .",0,sales finland decreased international sales decreased terms euros terms local currencies,"['sale', 'finland', 'international', 'sale', 'term', 'euro', 'local', 'currency']"
"Operating result for the 12-month period decreased from the profit of EUR0 .4 m while turnover decreased from EUR5 .6 m , as compared to 2004 .",0,operating result month period decreased profit m turnover decreased m compared,"['result', 'month', 'period', 'profit', 'turnover']"
"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months .",0,helsinki thomson financial shares cargotec fell sharply early afternoon trade cargo handling group posted surprise drop april june profits overshadowed large number new orders received months,"['helsinki', 'thomson', 'financial', 'share', 'cargotec', 'sharply', 'early', 'afternoon', 'trade', 'cargo', 'group', 'surprise', 'drop', 'april', 'june', 'profit', 'large', 'number', 'new', 'order', 'month']"
LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,0,london marketwatch share prices ended lower london monday rebound bank stocks failed offset broader weakness ftse,"['london', 'marketwatch', 'share', 'price', 'low', 'london', 'monday', 'bank', 'stock', 'broad', 'weakness']"
"Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .",0,operating profit fell eur mn eur mn including vessel sales gain eur mn,"['operating', 'profit', 'eur', 'mn', 'eur', 'mn', 'vessel', 'sale', 'eur', 'mn']"
"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",0,sales finland decreased january sales outside finland dropped,"['sale', 'finland', 'january', 'sale', 'finland']"
There have not been previous share subscriptions with 2004 stock options .,1,previous share subscriptions stock options,"['previous', 'share', 'subscription', 'stock', 'option']"
The event can be followed on-line via Orion 's Finnish homepage at www.orion.fi as well as via the Kauppalehti Live web service at www.kauppalehti.fi/live .,1,event followed line orion finnish homepage kauppalehti live web service,"['event', 'line', 'orion', 'finnish', 'homepage', 'kauppalehti', 'live', 'web', 'service']"
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",1,odd square metre plot stockmann bought nevsky center shopping center located nevsky prospect st petersburg high street vosstaniya square underground station immediate vicinity moscow station,"['odd', 'square', 'metre', 'plot', 'stockmann', 'nevsky', 'center', 'shopping', 'center', 'nevsky', 'prospect', 'st', 'petersburg', 'high', 'street', 'vosstaniya', 'square', 'underground', 'station', 'immediate', 'vicinity', 'moscow', 'station']"
"Water Treatment Products In Australia Today , Global Research & Data Services is going to publish a market analysis about the market for chemical water treatment products in Australia .",1,water treatment products australia today global research data services going publish market analysis market chemical water treatment products australia,"['water', 'treatment', 'product', 'australia', 'today', 'global', 'research', 'datum', 'service', 'publish', 'market', 'analysis', 'market', 'chemical', 'water', 'treatment', 'product', 'australia']"
"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press releases in 2006 is available on the company 's website at the address www.stockmann.com .",1,stockmann plc company announcement february annual summary stockmann stock exchange financial press releases available company website address,"['stockmann', 'plc', 'company', 'announcement', 'february', 'annual', 'summary', 'stockmann', 'stock', 'exchange', 'financial', 'press', 'release', 'available', 'company', 'website', 'address']"
The closing of such transaction took place today .,1,closing transaction took place today,"['closing', 'transaction', 'place', 'today']"
"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .",1,smartphone available handset india nokia india vice president managing director d shivakumar told reporters,"['smartphone', 'available', 'handset', 'india', 'nokia', 'india', 'vice', 'president', 'director', 'd', 'shivakumar', 'reporter']"
"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .",1,finnish printed circuit boards pcbs maker aspocomp group oyj said december named henry gilchrist senior vice president group asian operations january,"['finnish', 'circuit', 'board', 'pcbs', 'maker', 'aspocomp', 'group', 'oyj', 'december', 'henry', 'gilchrist', 'senior', 'vice', 'president', 'group', 'asian', 'operation']"
"Nokia Siemens Networks provides mobile and fixed network infrastructure , communications and networks service platforms , as well as professional services , to operators and service providers .",1,nokia siemens networks provides mobile fixed network infrastructure communications networks service platforms professional services operators service providers,"['nokia', 'siemen', 'network', 'mobile', 'network', 'infrastructure', 'communication', 'network', 'service', 'professional', 'service', 'operator', 'service', 'provider']"
"The Liquid Handling segment offers laboratory equipment and accessories , including mechanical and electronic pipettes , and disposable tips used in the research institutions , universities , and hospitals , as well as in the pharmaceutical , food , and other industries under the Biohit brand .",1,liquid handling segment offers laboratory equipment accessories including mechanical electronic pipettes disposable tips research institutions universities hospitals pharmaceutical food industries biohit brand,"['liquid', 'handling', 'segment', 'laboratory', 'equipment', 'accessory', 'mechanical', 'electronic', 'pipette', 'disposable', 'tip', 'research', 'institution', 'university', 'pharmaceutical', 'food', 'industry', 'biohit', 'brand']"
The total capacity of the factory will be approximately 100 engines a year .,1,total capacity factory approximately engines year,"['total', 'capacity', 'factory', 'approximately', 'engine', 'year']"
"Established in 1989 , CapMan manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EURO 3 billion $ 4 billion in total capital .",1,established capman manages nordic buyout mezzanine technology life science real estate funds approximately euro billion billion total capital,"['capman', 'nordic', 'buyout', 'mezzanine', 'technology', 'life', 'science', 'real', 'estate', 'fund', 'approximately', 'total', 'capital']"
"At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn .",1,end march company loans amounted eur mn,"['end', 'march', 'company', 'loan', 'eur', 'mn']"
"They are responsible for their own operations , customer relationships , and the development of these .",1,responsible operations customer relationships development,"['responsible', 'operation', 'customer', 'relationship', 'development']"
"The address location is provided to a local controller , preferably by wireless transmission , which then uses the address location to access the appliance control module .",1,address location provided local controller preferably wireless transmission uses address location access appliance control module,"['address', 'location', 'local', 'controller', 'preferably', 'wireless', 'transmission', 'use', 'address', 'location', 'access', 'appliance', 'control', 'module']"
Aspo 's Group structure and business operations are continually developed without any predefined schedules .,1,aspo group structure business operations continually developed predefined schedules,"['aspo', 'group', 'structure', 'business', 'operation', 'continually', 'schedule']"
"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe .",1,mercator use software logistic retail wholesale operations slovenia markets southeastern europe,"['mercator', 'software', 'logistic', 'retail', 'wholesale', 'operation', 'slovenia', 'market', 'southeastern', 'europe']"
"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .",1,capman asset manager eur worth assets management nordic region,"['capman', 'asset', 'manager', 'eur', 'worth', 'asset', 'management', 'nordic', 'region']"
The company is presently examining whether the project would be financially feasible .,1,company presently examining project financially feasible,"['company', 'presently', 'project', 'financially', 'feasible']"
"The RME from Telcontar enables the handset to calculate the best route and includes support for user-defined routes , feature navigability and multi-modal routing such as via foot and ferry .",1,rme telcontar enables handset calculate best route includes support user defined routes feature navigability multi modal routing foot ferry,"['rme', 'telcontar', 'handset', 'calculate', 'good', 'route', 'support', 'user', 'route', 'navigability', 'multi', 'modal', 'foot', 'ferry']"
"Typically , the transmission power level can be decreased when the interference noise is above a predefined value .",1,typically transmission power level decreased interference noise predefined value,"['typically', 'transmission', 'power', 'level', 'interference', 'noise', 'value']"
The combined value of the orders is EUR 45mn .,1,combined value orders eur,"['value', 'eur']"
Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .,1,ixonos finance acquisition mln euro mln loan,"['ixonos', 'finance', 'acquisition', 'mln', 'euro', 'mln', 'loan']"
Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,1,fortum previously bought state held stake rao ues reform,"['fortum', 'previously', 'state', 'stake', 'rao', 'reform']"
com and possibly also through photo-msn .,1,com possibly photo msn,"['com', 'possibly', 'photo', 'msn']"
He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 .,1,joined rautakirja lead business areas took position president ceo,"['rautakirja', 'lead', 'business', 'area', 'position', 'president', 'ceo']"
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,1,ahlstrom share quoted nasdaq omx helsinki,"['ahlstrom', 'share', 'nasdaq', 'omx', 'helsinki']"
Otherwise the situation is under control .,1,situation control,"['situation', 'control']"
"In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 .",1,letter economic affairs minister listed estonian shipping company tallink asks approval entitled cut port fees,"['letter', 'economic', 'affair', 'minister', 'estonian', 'shipping', 'company', 'tallink', 'approval', 'cut', 'port', 'fee']"
"The order includes a new Crecent former , headbox , and reel .",1,order includes new crecent headbox reel,"['order', 'new', 'crecent', 'headbox', 'reel']"
"The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+ñnnen Tehtaat 's other businesses .",1,acquisition frozen foods fish sector long synergies tehtaat businesses,"['acquisition', 'frozen', 'food', 'fish', 'sector', 'long', 'synergy', 'tehtaat', 'business']"
